link,exact_address,size,rooms,monthly_fee,location,has_elevator,has_balcony,listing_price,end_price,price_change_percentage,price_per_sqm,date
https://www.hemnet.se/salda/lagenhet-3rum-bromma-nockebyhov-stockholms-kommun-tyska-bottens-vag-65-404012908525055920,Tyska Bottens väg 65,91.0,3.0,5805,"Bromma - Nockebyhov, Stockholms kommun",True,True,7870370,8500000,8,93407,2024-09-13
https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-stockholms-kommun-brannkyrkagatan-55-3966218548760839182,Brännkyrkagatan 55,68.0,3.0,5537,"Södermalm, Stockholms kommun",True,True,6380952,6700000,5,98529,2024-09-13
https://www.hemnet.se/salda/lagenhet-3rum-alvsjo-stockholms-kommun-fru-kristinas-grand-3-2926729242459055001,Fru Kristinas Gränd 3,73.0,3.0,5506,"Älvsjö, Stockholms kommun",True,True,3509615,3650000,4,50000,2024-09-13
https://www.hemnet.se/salda/lagenhet-1rum-bromma-mariehall-stockholms-kommun-kratsbodavagen-46b-543993243139828894,Kratsbodavägen 46B,31.0,1.0,1888,"Bromma - Mariehäll, Stockholms kommun",True,False,2187500,2275000,4,73387,2024-09-13
https://www.hemnet.se/salda/lagenhet-2rum-hammarbyhojden-stockholms-kommun-wahlbergsgatan-7-120858469526392830,Wahlbergsgatan 7,38.0,2.0,3222,"Hammarbyhöjden, Stockholms kommun",False,False,2386363,2625000,10,69079,2024-09-13
https://www.hemnet.se/salda/lagenhet-2rum-bjorkhagen-stockholms-kommun-bastadsvagen-4-4636803434530191399,Båstadsvägen 4,56.0,2.0,4261,"Björkhagen, Stockholms kommun",False,True,3486238,3800000,9,67857,2024-09-13
https://www.hemnet.se/salda/villa-6rum-vallingby-nalsta-stockholms-kommun-markvagen-29-4308680291773346032,Markvägen 29,122.0,6.0,695,"Vällingby - Nälsta, Stockholms kommun",False,False,5482456,6250000,14,,2024-09-13
https://www.hemnet.se/salda/lagenhet-4rum-hornsbergs-strand-stockholms-kommun-harry-martinsons-gata-12-3101869195255723677,Harry Martinsons gata 12,98.0,4.0,4820,"Hornsbergs Strand, Stockholms kommun",True,True,8276699,8525000,3,86990,2024-09-13
https://www.hemnet.se/salda/lagenhet-5rum-sodermalm-katarina-sofia-stockholms-kommun-gotgatan-75a-2575946288218087281,Götgatan 75A,134.0,5.0,3229,"Södermalm - Katarina Sofia, Stockholms kommun",True,True,11650485,12000000,3,89552,2024-09-13
"https://www.hemnet.se/salda/lagenhet-2rum-arsta-stockholms-kommun-skontorpsvagen-96,-2tr-2681906854993138291",Sköntorpsvägen 96,43.0,2.0,2316,"Årsta, Stockholms kommun",False,True,2500000,2750000,10,63953,2024-09-13
https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-stockholms-kommun-blekingegatan-20a-2257002499696980370,Blekingegatan 20A,79.0,3.0,4039,"Södermalm, Stockholms kommun",True,True,7272727,8000000,10,101266,2024-09-13
https://www.hemnet.se/salda/villa-64m2-norra-angby-stockholms-kommun-adilsvagen-21-6710343469693993546,Adilsvägen 21,,,458,"Norra Ängby, Stockholms kommun",False,False,5990196,6110000,2,,2024-09-13
https://www.hemnet.se/salda/lagenhet-3rum-fruangen-stockholms-kommun-fredrika-bremers-gata-5-5028704271964986284,Fredrika bremers gata 5,77.5,3.0,6390,"Fruängen, Stockholms kommun",False,True,2700000,2700000,0,34839,2024-09-13
https://www.hemnet.se/salda/lagenhet-2rum-aspudden-stockholms-kommun-olof-skotkonungs-vag-2-318874503982896644,Olof skötkonungs väg 2,35.0,2.0,2660,"Aspudden, Stockholms kommun",False,False,2787610,3150000,13,90000,2024-09-13
"https://www.hemnet.se/salda/lagenhet-3rum-gardet-ostermalm-stockholms-kommun-erik-dahlbergsgatan-69,-6-tr-6114589270299785468",Erik Dahlbergsgatan 69,70.0,3.0,3694,"Gärdet/Östermalm, Stockholms kommun",True,True,7300000,7300000,0,104286,2024-09-13
https://www.hemnet.se/salda/villa-7rum-kalvesta-stockholms-kommun-brunkullegrand-27-9126991408349105435,Brunkullegränd 27,171.0,7.0,734,"Kälvesta, Stockholms kommun",False,False,7000000,7000000,0,,2024-09-13
https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-sofo-stockholms-kommun-sodermannagatan-34-8238145044935989406,Södermannagatan 34,38.0,2.0,2009,"Södermalm - SOFO, Stockholms kommun",True,False,3211382,3950000,23,103947,2024-09-13
https://www.hemnet.se/salda/radhus-5rum-skondal-stockholms-kommun-pepparkaksgrand-24-8181194377688378166,Pepparkaksgränd 24,172.0,5.0,377,"Sköndal, Stockholms kommun",False,False,5995370,6475000,8,,2024-09-13
https://www.hemnet.se/salda/villa-8rum-gamla-enskede-stockholms-kommun-trappvagen-4-7237960230864423443,Trappvägen 4,185.0,8.0,777,"Gamla Enskede, Stockholms kommun",False,False,23414634,28800000,23,,2024-09-13
https://www.hemnet.se/salda/lagenhet-2rum-fredhall-stockholms-kommun-ernst-ahlgrens-vag-10-4405027057292040290,Ernst Ahlgrens Väg 10,41.0,2.0,2643,"Fredhäll, Stockholms kommun",False,True,3586538,3730000,4,90976,2024-09-13
"https://www.hemnet.se/salda/lagenhet-4rum-farsta-strand-stockholms-kommun-agesta-brovag-32,-2-tr-4369162079378210500",Ågesta Broväg 32,99.0,4.0,6537,"Farsta Strand, Stockholms kommun",True,False,3592233,3700000,3,37374,2024-09-13
https://www.hemnet.se/salda/lagenhet-1rum-vasastan-sibirien-stockholms-kommun-frejgatan-23-4317882879460480081,Frejgatan 23,41.0,1.0,2647,"Vasastan - Sibirien, Stockholms kommun",True,False,3921568,4000000,2,97561,2024-09-13
https://www.hemnet.se/salda/lagenhet-2rum-bandhagen-stockholms-kommun-laggestavagen-20-4279301137938402745,Läggestavägen 20,57.0,2.0,3784,"Bandhagen, Stockholms kommun",False,True,2000000,2300000,15,40351,2024-09-13
"https://www.hemnet.se/salda/lagenhet-3rum-nedre-kungsholmen-stockholms-kommun-polhemsgatan-16,-4-tr-3934990634301191426",Polhemsgatan 16,63.0,3.0,2540,"Nedre Kungsholmen, Stockholms kommun",True,True,6565420,7025000,7,111508,2024-09-13
"https://www.hemnet.se/salda/lagenhet-3rum-skondal-stockholms-kommun-kubbegatan-23,-1-tr-2372858214884867525",Kubbegatan 23,75.0,3.0,4398,"Sköndal, Stockholms kommun",False,False,2938596,3350000,14,44667,2024-09-13
https://www.hemnet.se/salda/lagenhet-1rum-arsta-stockholms-kommun-sandfjardsgatan-33-1732478805262551007,Sandfjärdsgatan 33,27.0,1.0,2403,"Årsta, Stockholms kommun",True,False,1886792,2000000,6,74074,2024-09-13
https://www.hemnet.se/salda/lagenhet-3rum-vallingby-parkstad-racksta-stockholms-kommun-jamtlandsgatan-107-1381520337475610979,Jämtlandsgatan 107,65.0,3.0,4529,"Vällingby Parkstad / Råcksta, Stockholms kommun",True,True,2900000,2900000,0,44615,2024-09-13
"https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-hornstull-stockholms-kommun-bergsundsgatan-13,-5tr-8647747076625138982",Bergsundsgatan 13,19.0,1.0,1781,"Södermalm - Hornstull, Stockholms kommun",True,False,2385321,2600000,9,136842,2024-09-13
"https://www.hemnet.se/salda/lagenhet-3rum-gardet-stockholms-kommun-erik-dahlbergsgatan-18,-2tr-8567599766943127657",Erik Dahlbergsgatan 18,68.0,3.0,3847,"Gärdet, Stockholms kommun",True,True,7735849,8200000,6,120588,2024-09-13
"https://www.hemnet.se/salda/lagenhet-2,5rum-bromma-blackeberg-stockholms-kommun-sigrid-undsets-gata-22-8177030455373762604",Sigrid Undsets Gata 22,59.0,2.5,3293,"Bromma - Blackeberg, Stockholms kommun",False,True,2696078,2750000,2,46610,2024-09-13
"https://www.hemnet.se/salda/lagenhet-2rum-hammarby-sjostad-stockholms-kommun-midskeppsgatan-10,-5-tr-8027666275237595105",Midskeppsgatan 10,58.0,2.0,3864,"Hammarby Sjöstad, Stockholms kommun",True,True,4702970,4750000,1,81897,2024-09-13
"https://www.hemnet.se/salda/lagenhet-1,5rum-alvsjo-stockholms-kommun-alvsjo-stationsgata-14-7719891071389157611",Älvsjö Stationsgata 14,39.0,1.5,3619,"Älvsjö, Stockholms kommun",True,True,2259615,2350000,4,60256,2024-09-13
https://www.hemnet.se/salda/lagenhet-1rum-enskede-stureby-stockholms-kommun-kubikenborgsvagen-1c-7353747817830451920,Kubikenborgsvägen 1C,25.0,1.0,623,"Enskede - Stureby, Stockholms kommun",False,False,1878048,2310000,23,92400,2024-09-13
"https://www.hemnet.se/salda/radhus-4,5rum-stureby-stockholms-kommun-stalldalsvagen-1-a-7322641144761031504",Ställdalsvägen 1 A,93.0,4.5,5239,"Stureby, Stockholms kommun",False,False,6396396,7100000,11,76344,2024-09-13
https://www.hemnet.se/salda/lagenhet-2rum-birkastan-vasastan-stockholms-kommun-drejargatan-6-7236483077280039935,Drejargatan 6,39.0,2.0,2324,"Birkastan Vasastan, Stockholms kommun",True,False,4236111,4575000,8,117308,2024-09-13
https://www.hemnet.se/salda/lagenhet-3rum-liljeholmen-stockholms-kommun-liljeholmsvagen-32-7051662466714838469,Liljeholmsvägen 32,72.5,3.0,5190,"Liljeholmen, Stockholms kommun",True,True,5192307,5400000,4,74483,2024-09-13
"https://www.hemnet.se/salda/lagenhet-1,5rum-arsta-stockholms-kommun-sandfjardsgatan-15,-3tr-7019703477751321095",Sandfjärdsgatan 15,40.0,1.5,2673,"Årsta, Stockholms kommun",False,False,2295238,2410000,5,60250,2024-09-13
"https://www.hemnet.se/salda/lagenhet-1,5rum-kungsholmen-stora-essingen-stockholms-kommun-tvatterskevagen-6-van-3-3-6633122479967533491",Tvätterskevägen 6 vån 3/3,40.0,1.5,2447,"Kungsholmen -Stora Essingen, Stockholms kommun",False,True,2995283,3175000,6,79375,2024-09-13
https://www.hemnet.se/salda/villa-6rum-gamla-enskede-stockholms-kommun-riskvagen-4-6277282269110522971,Riskvägen 4,150.0,6.0,533,"Gamla Enskede, Stockholms kommun",False,True,15388349,15850000,3,,2024-09-13
"https://www.hemnet.se/salda/lagenhet-1,5rum-vasastan-sibirien-stockholms-kommun-birger-jarlsgatan-115a,-4tr-6015696790460381394",Birger Jarlsgatan 115A,34.0,1.5,2063,"Vasastan - Sibirien, Stockholms kommun",True,True,3811881,3850000,1,113235,2024-09-13
"https://www.hemnet.se/salda/lagenhet-2rum-arsta-stockholms-kommun-amanningevagen-10,-2-tr-5878056032493946843",Åmänningevägen 10,55.0,2.0,4347,"Årsta, Stockholms kommun",False,True,2986111,3225000,8,58636,2024-09-13
https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-tomtebogatan-50-5562075100878190341,Tomtebogatan 50,57.0,2.0,2665,"Vasastan, Stockholms kommun",True,True,6422018,7000000,9,122807,2024-09-13
https://www.hemnet.se/salda/lagenhet-4rum-vasastan-hagastaden-stockholms-kommun-sonja-kovalevskys-gata-3-4326451829151599887,Sonja Kovalevskys Gata 3,86.0,4.0,4730,"Vasastan / Hagastaden, Stockholms kommun",True,True,9902912,10200000,3,118605,2024-09-13
"https://www.hemnet.se/salda/lagenhet-2rum-hammarby-sjostad-stockholms-kommun-rorgangargatan-15a,-4-tr-3807360115336532120",Rorgängargatan 15A,66.0,2.0,4014,"Hammarby Sjöstad, Stockholms kommun",True,True,4880952,5125000,5,77652,2024-09-13
https://www.hemnet.se/salda/lagenhet-3rum-ostermalm-stockholms-kommun-nybrogatan-45e-3713971168086433044,Nybrogatan 45E,84.0,3.0,3779,"Östermalm, Stockholms kommun",True,True,11568627,11800000,2,140476,2024-09-13
https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stora-essingen-stockholms-kommun-badstrandsvagen-27-van-3-3-3642063256209441137,Badstrandsvägen 27 vån 3/3,43.0,2.0,2610,"Kungsholmen- Stora Essingen, Stockholms kommun",False,True,2982300,3370000,13,78372,2024-09-13
"https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-katarina-stockholms-kommun-bondegatan-27,-3-tr-2899804730738071823",Bondegatan 27,79.5,3.0,4682,"Södermalm - Katarina, Stockholms kommun",True,True,6761904,7100000,5,89308,2024-09-13
https://www.hemnet.se/salda/lagenhet-2rum-norrmalm-city-stockholms-kommun-klara-norra-kyrkogata-17-1374287219048223359,Klara Norra Kyrkogata 17,48.5,2.0,4027,"Norrmalm/City, Stockholms kommun",True,False,4759615,4950000,4,102062,2024-09-13
https://www.hemnet.se/salda/lagenhet-4rum-hagastaden-stockholms-kommun-sonja-kovalevskys-gata-2-1353789953067531616,Sonja Kovalevskys Gata 2,93.5,4.0,5719,"Hagastaden, Stockholms kommun",True,True,8571428,9000000,5,96257,2024-09-13
https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-tegnergatan-10-554659148226271283,Tegnérgatan 10,41.0,2.0,2302,"Vasastan, Stockholms kommun",True,False,4495412,4900000,9,119512,2024-09-13
"https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-katarina-stockholms-kommun-ringvagen-157,-5tr-446345910740541980",Ringvägen 157,64.0,3.0,3545,"Södermalm Katarina, Stockholms kommun",True,True,6504424,7350000,13,114844,2024-09-13
https://www.hemnet.se/salda/villa-9rum-hoglandet-stockholms-kommun-skaldevagen-9-423857114351415303,Skaldevägen 9,203.0,9.0,1047,"Höglandet, Stockholms kommun",False,False,17045454,18750000,10,,2024-09-13
https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-skanstull-stockholms-kommun-marmorgatan-11-8656827910300155220,Marmorgatan 11,53.0,2.0,4152,"Södermalm / Skanstull, Stockholms kommun",True,True,3491379,4050000,16,76415,2024-09-12
"https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-skanstull-stockholms-kommun-ringvagen-83,-3-tr-6071790831139441194",Ringvägen 83,61.0,3.0,3403,"Södermalm / Skanstull, Stockholms kommun",True,True,5482456,6250000,14,102459,2024-09-12
"https://www.hemnet.se/salda/lagenhet-2rum-liljeholmskajen-stockholms-kommun-sjoviksbacken-5,-16-tr-5140930838941861315",Sjöviksbacken 5,63.0,2.0,4010,"Liljeholmskajen, Stockholms kommun",True,True,5185185,5600000,8,88889,2024-09-12
"https://www.hemnet.se/salda/lagenhet-4rum-hammarby-sjostad-stockholms-kommun-forskeppsgatan-5,-2tr-5454883828683607053",Förskeppsgatan 5,99.5,4.0,6628,"Hammarby Sjöstad, Stockholms kommun",True,True,6962616,7450000,7,74874,2024-09-12
"https://www.hemnet.se/salda/lagenhet-3rum-norrmalm-vasastan-kungsholmen-stockholms-kommun-blekholmsterrassen-7,-2tr-5260798249080813806",Blekholmsterrassen 7,73.0,3.0,5702,"Norrmalm - Vasastan - Kungsholmen, Stockholms kommun",False,False,5768595,6980000,21,95616,2024-09-12
https://www.hemnet.se/salda/lagenhet-4rum-vallingby-stockholms-kommun-fjallnasgatan-8-7145735033384828610,Fjällnäsgatan 8,74.0,4.0,3990,"Vällingby, Stockholms kommun",False,True,2524271,2600000,3,35135,2024-09-12
"https://www.hemnet.se/salda/lagenhet-4rum-ornsberg-aspudden-stockholms-kommun-hagerstensvagen-231,-4-4-3856533637541804454",Hägerstensvägen 231,82.0,4.0,5386,"Örnsberg/aspudden, Stockholms kommun",True,True,5995000,5995000,0,73110,2024-09-12
"https://www.hemnet.se/salda/lagenhet-3,5rum-stureby-stockholms-kommun-tussmotevagen-188-6832474966701435803",Tussmötevägen 188,87.0,3.5,5719,"Stureby, Stockholms kommun",False,True,5999999,6600000,10,75862,2024-09-12
https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-birkagatan-16c-2441971709916050760,Birkagatan 16C,34.0,2.0,2011,"Vasastan, Stockholms kommun",True,True,3495575,3950000,13,116176,2024-09-12
https://www.hemnet.se/salda/lagenhet-2rum-bandhagen-stockholms-kommun-skeppstavagen-21-8791035787950173379,Skeppstavägen 21,57.0,2.0,3651,"Bandhagen, Stockholms kommun",False,True,2000000,2480000,24,43509,2024-09-12
"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-lundagatan-50,-1-2-tr-8181460490072545251",Lundagatan 50,39.0,2.0,2375,"Södermalm, Stockholms kommun",False,False,3461538,3600000,4,92308,2024-09-12
"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-roslagsgatan-40a,-4-5-tr-828327089236482777",Roslagsgatan 40A,79.0,3.0,3592,"Vasastan, Stockholms kommun",False,True,10000000,10400000,4,131646,2024-09-12
"https://www.hemnet.se/salda/lagenhet-2rum-kista-gard-stockholms-kommun-skagafjordsgatan-13,-vaning-2-8371727685082223650",Skagafjordsgatan 13,53.5,2.0,2887,"Kista Gård, Stockholms kommun",True,False,2205882,2250000,2,42056,2024-09-12
https://www.hemnet.se/salda/lagenhet-2rum-vallingby-centrum-stockholms-kommun-jamtlandsgatan-154-vaning-4-6054789393136703457,Jämtlandsgatan 154 (Våning 4),51.0,2.0,4197,"Vällingby Centrum, Stockholms kommun",True,True,1990740,2150000,8,42157,2024-09-12
https://www.hemnet.se/salda/lagenhet-5rum-stureby-stockholms-kommun-skonviksvagen-275-5751900350070904685,Skönviksvägen 275,111.0,5.0,7933,"Stureby, Stockholms kommun",False,True,4950495,5000000,1,45045,2024-09-12
https://www.hemnet.se/salda/radhus-6rum-hasselby-norra-villastad-stockholms-kommun-backloksvagen-83-1418110996522917750,Backlöksvägen 83,133.0,6.0,326,"Hässelby Norra Villastad, Stockholms kommun",False,False,4495412,4900000,9,,2024-09-12
"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-frejgatan-22,-2tr-9195921874471704305",Frejgatan 22,75.0,3.0,3544,"Vasastan, Stockholms kommun",True,True,8018018,8900000,11,118667,2024-09-12
https://www.hemnet.se/salda/lagenhet-2rum-midsommarkransen-telefonplan-stockholms-kommun-cedergrensvagen-53-4578701707729879976,Cedergrensvägen 53,34.5,2.0,3293,"Midsommarkransen/Telefonplan, Stockholms kommun",False,False,2495535,2795000,12,81014,2024-09-12
https://www.hemnet.se/salda/lagenhet-3rum-arsta-stockholms-kommun-eklangsvagen-42-3796008084859349087,Eklångsvägen 42,55.0,3.0,4399,"Årsta, Stockholms kommun",False,True,2982456,3400000,14,61818,2024-09-12
https://www.hemnet.se/salda/lagenhet-4rum-blasut-stockholms-kommun-vingavagen-9-1717491223757445004,Vingavägen 9,103.0,4.0,6170,"Blåsut, Stockholms kommun",True,True,5990566,6350000,6,61650,2024-09-12
https://www.hemnet.se/salda/lagenhet-3rum-alvsjostaden-stockholms-kommun-gotalandsvagen-251-1263053409325594257,Götalandsvägen 251,73.0,3.0,4319,"Älvsjöstaden, Stockholms kommun",True,False,3495000,3495000,0,47877,2024-09-12
"https://www.hemnet.se/salda/lagenhet-3rum-stureby-enskede-stockholms-kommun-skonviksvagen-307,-3-tr-6952393941304715265",Skönviksvägen 307,69.0,3.0,5490,"Stureby - Enskede, Stockholms kommun",False,True,3644859,3900000,7,56522,2024-09-12
https://www.hemnet.se/salda/lagenhet-2rum-vasastan-sibirien-stockholms-kommun-tulegatan-47-5464788423389283135,Tulegatan 47,60.0,2.0,882,"Vasastan - Sibirien, Stockholms kommun",True,True,5686274,5800000,2,96667,2024-09-12
"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-katarina-sofia-stockholms-kommun-grindsgatan-31,-4-tr-5073735017660297887",Grindsgatan 31,40.0,2.0,2057,"Södermalm - Katarina Sofia, Stockholms kommun",True,False,3836363,4220000,10,105500,2024-09-12
"https://www.hemnet.se/salda/lagenhet-4rum-vasastan-stockholms-kommun-surbrunnsgatan-50,-3tr-8570339771194889120",Surbrunnsgatan 50,121.0,4.0,3514,"Vasastan, Stockholms kommun",True,True,12135922,12500000,3,103306,2024-09-12
