link,exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,location,has_elevator,has_balcony,latitude,longitude
https://www.hemnet.se/bostad/lagenhet-1rum-gardet-stockholms-kommun-smedsbacksgatan-28-21387877,Smedsbacksgatan 28,3295000,36.0,1.0,1,2592,91528,"Gärdet, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-ekhagen-norra-djurgarden-stockholms-kommun-torphagsvagen-6-21387749,Torphagsvägen 6,2295000,24.0,1.0,3,1878,95625,"Ekhagen - Norra Djurgården, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-ostermalm-stockholms-kommun-breitenfeldsgatan-8-21387144,Breitenfeldsgatan 8,7900000,55.0,2.0,3,3242,143636,"Östermalm, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-gardet-stockholms-kommun-sandhamnsgatan-47,-1-tr-21388262",Sandhamnsgatan 47,5795000,65.0,2.0,1,4102,89154,"Gärdet, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1rum-malarhojden-stockholms-kommun-hagerstensvagen-300,-van-2,-21391046",Hägerstensvägen 300,2595000,31.0,1.0,2,2463,83710,"Mälarhöjden, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-midsommarkransen-telefonplan-stockholms-kommun-kransbindarvagen-37-21406503,Kransbindarvägen 37,2295000,35.0,1.0,1,3206,65571,"Midsommarkransen/Telefonplan, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-midsommarkransen-stockholms-kommun-midsommargrand-2,-2-tr-21407643",Midsommargränd 2,4295000,56.0,2.0,2,3106,76696,"Midsommarkransen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-stockholms-kommun-brannkyrkagatan-83-21409696,Brännkyrkagatan 83,3195000,36.0,2.0,3,2122,88750,"Södermalm, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-midsommarkransen-telefonplan-stockholms-kommun-kransbindarvagen-9,-van-1-21409700",Kransbindarvägen 9,2495000,35.0,2.0,1,3206,71286,"Midsommarkransen/Telefonplan, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-skarpnack-stockholms-kommun-segelflygsgatan-10,-1tr-21409856",Segelflygsgatan 10,2375000,64.7,3.0,1,5104,36708,"Skarpnäck, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-mariehall-stockholms-kommun-kratsbodavagen-50b-21380821,Kratsbodavägen 50b,2795000,43.0,2.0,1,4147,65000,"Mariehäll, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-6rum-kungsholmen-stora-essingen-stockholms-kommun-stenkullavagen-50-e-21409409,Stenkullavägen 50 E,13495000,154.5,6.0,1,9257,87346,"Kungsholmen - Stora Essingen, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-kungsholmen-stora-essingen-stockholms-kommun-bergsmarksvagen-8-van-3-5-21409876",Bergsmarksvägen 8 vån 3/5,2895000,37.0,1.5,3,2135,78243,"Kungsholmen - Stora Essingen, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-stora-mossen-stockholms-kommun-mossvagen-1-21409916,Mossvägen 1,2995000,51.0,2.0,2,4768,58725,"Stora Mossen, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-nedre-kungsholmen-stockholms-kommun-karlsviksgatan-7-21409891,Karlsviksgatan 7,4595000,46.0,2.0,2,3032,99891,"Nedre Kungsholmen, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-1rum-kungsholmen-stockholms-kommun-kronobergsgatan-20-21409922,Kronobergsgatan 20,2495000,18.0,1.0,2,1758,138611,"Kungsholmen, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-fridhemsplan-stockholms-kommun-industrigatan-7a-21409924,Industrigatan 7A,5995000,57.0,2.0,6,4512,105175,"Fridhemsplan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-hagerstensasen-stockholms-kommun-bokbindarvagen-78-21409945,Bokbindarvägen 78,1795000,24.0,1.0,1,2796,74792,"Hägerstensåsen, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-husby-stockholms-kommun-stavangergatan-46,-van-4-6-21409850",STAVANGERGATAN 46,1495000,65.5,2.0,4,5273,22824,"Husby, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-vasastan-hagastaden-stockholms-kommun-hagaesplanaden-80-21409936,Hagaesplanaden 80,8400000,84.0,4.0,11,5029,100000,"Vasastan - Hagastaden, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-stockholms-kommun-drottninghusgrand-2-21409978,Drottninghusgränd 2,10950000,85.0,3.0,3,4044,128824,"Stockholm, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-bandhagen-hogdalen-stockholms-kommun-skebokvarnsvagen-376-18095058,Skebokvarnsvägen 376,1500000,33.0,1.0,5,2830,45455,"Bandhagen / Högdalen, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-hokmossen-telefonplan-stockholms-kommun-hokmossevagen-50,-3-tr-21400800",Hökmossevägen 50,2795000,54.0,3.0,3,3770,51759,"Hökmossen/Telefonplan, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-ornsberg-hagersten-stockholms-kommun-gosta-ekmans-vag-15-20549171,Gösta Ekmans väg 15,3495000,65.0,2.0,1,3962,53769,"Örnsberg / Hägersten, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1rum-kungsholmen-stockholms-kommun-lindhagensterrassen-19,-van-11-21409863",Lindhagensterrassen 19,3150000,39.0,1.0,11,2229,80769,"Kungsholmen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-ostermalm-gardet-stockholms-kommun-furusundsgatan-12-21409920,Furusundsgatan 12,4195000,40.0,2.0,3,2158,104875,"Östermalm / Gärdet, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-hagerstensasen-stockholms-kommun-forskottsvagen-2,-2tr-21409914",Förskottsvägen 2,2995000,55.0,2.0,2,4515,54455,"Hägerstensåsen, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-aspudden-stockholms-kommun-olof-skotkonungs-vag-2-21369754,Olof skötkonungs väg 2,3495000,51.0,2.0,1,3874,68529,"Aspudden, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-maria-stockholms-kommun-repslagargatan-18-21408406,Repslagargatan 18,6495000,74.5,3.0,1,4852,87181,"Maria, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1rum-vasastan-sibirien-stockholms-kommun-dobelnsgatan-89,-5tr-21409963",Döbelnsgatan 89,3595000,39.0,1.0,5,1173,92179,"Vasastan - Sibirien, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-stockholms-kommun-karlbergsvagen-11a,-4tr-21409964",Karlbergsvägen 11A,6995000,72.0,2.0,4,3630,97153,"Vasastan, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-ostermalm-stockholms-kommun-tyskbagargatan-5-21409980,Tyskbagargatan 5,6995000,57.0,2.0,0,2375,122719,"Östermalm, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-aspudden-stockholms-kommun-sigfridsvagen-13-21409807,Sigfridsvägen 13,3995000,54.0,2.0,1,3512,73981,"Aspudden, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-telefonplan-stockholms-kommun-mobilgatan-1a-19103016,Mobilgatan 1A,5350000,66.0,3.0,1,4889,81061,"Telefonplan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-telefonplan-stockholms-kommun-mobilgatan-3f-21337143,Mobilgatan 3F,3150000,37.0,1.0,1,3053,85135,"Telefonplan, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-stockholms-kommun-karlbergsvagen-25c,-2-tr-og-21409967",Karlbergsvägen 25C,3795000,29.0,2.0,2,1304,130862,"Vasastan, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-skondal-stockholms-kommun-kubbegatan-13-21409975,Kubbegatan 13,2950000,69.0,3.0,3,4046,42754,"Sköndal, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-fredhall-stockholms-kommun-stagneliusvagen-38-21409947,Stagneliusvägen 38,3495000,44.0,2.0,4,3027,79432,"Fredhäll, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-thorildsplan-stockholms-kommun-kristinebergsvagen-12,-4-tr-21409887",Kristinebergsvägen 12,5795000,78.0,3.0,4,3683,74295,"Thorildsplan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-sodermalm-katarina-stockholms-kommun-ringvagen-155a-21409796,Ringvägen 155A,1995000,27.0,1.0,4,1897,73889,"Södermalm Katarina, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-4rum-bromma-stora-mossen-stockholms-kommun-enhorningsgrand-18-21409858,Enhörningsgränd 18,6950000,106.0,4.0,2,9459,65566,"Bromma Stora Mossen, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-stockholms-kommun-hallandsgatan-24,-4-tr-21409836",Hallandsgatan 24,3750000,47.0,2.0,4,2818,79787,"Södermalm, Stockholms kommun",True,False,,
https://www.hemnet.se/nybyggnadsprojekt/telefonplan-vaxeln-18194636,Växeln,2675000,,,1,2304,99074,"Telefonplan, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-1rum-mariehall-stockholms-kommun-adolfsbergsvagen-12-20471015,Adolfsbergsvägen 12,1595000,20.0,1.0,2,2285,79750,"Mariehäll, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-1rum-telefonplan-midsommarkransen-stockholms-kommun-diavoxvagen-32-21286839,Diavoxvägen 32,2040000,24.0,1.0,4,2151,85000,"Telefonplan / Midsommarkransen, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-telefonplan-midsommarkransen-stockholms-kommun-diavoxvagen-32-21286826",Diavoxvägen 32,2600000,32.0,1.5,4,2868,81250,"Telefonplan /Midsommarkransen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-satra-stockholms-kommun-eksatravagen-414-21310106,Eksätravägen 414,1995000,54.0,2.0,3,3733,36944,"Sätra, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-skarholmen-stockholms-kommun-ekholmsvagen-303-18135415,Ekholmsvägen 303,2095000,63.0,3.0,1,4283,33254,"Skärholmen, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-bredang-malarhojden-stockholms-kommun-algrytevagen-53-21320227,Ålgrytevägen 53,2395000,55.0,2.0,1,3494,43545,"Bredäng - Mälarhöjden, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-midsommarkransen-stockholms-kommun-diavoxvagen-32-21324523,Diavoxvägen 32,2790000,34.0,2.0,2,3047,82059,"Midsommarkransen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-midsommarkransen-stockholms-kommun-diavoxvagen-32-21324529,Diavoxvägen 32,2890000,34.0,2.0,2,3047,85000,"Midsommarkransen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-kungsholmen-stockholms-kommun-alstromergatan-49-21333467,Alströmergatan 49,2630000,20.0,1.0,0,1619,131500,"Kungsholmen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-skarholmen-stockholms-kommun-ekholmsvagen-250c-21337815,Ekholmsvägen 250C,1995000,86.5,4.0,4,6299,23064,"Skärholmen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-6rum-vasastan-stockholms-kommun-odengatan-22-21355036,Odengatan 22,21900000,200.0,6.0,1,4582,109500,"Vasastan, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-mariehall-stockholms-kommun-kratsbodavagen-44c,-bv-21361592",Kratsbodavägen 44c,4890000,78.0,3.0,1,4750,62692,"Mariehäll, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-4rum-bromma-annedal-stockholms-kommun-tummelisas-gata-4,-van-5-5-21375286",Tummelisas gata 4,5295000,94.0,4.0,5,6937,56330,"Bromma - Annedal, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-norra-djurgardsstaden-stockholms-kommun-jaktgatan-9-21378150,Jaktgatan 9,3395000,39.0,1.0,1,2878,87051,"Norra Djurgårdsstaden, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-3,5rum-norrmalm-vasastan-stockholms-kommun-kammakargatan-50-21381374",Kammakargatan 50,9995000,80.0,3.5,5,7471,124938,"Norrmalm - Vasastan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-hammarbyhojden-stockholms-kommun-astorpsringen-19-21382730,Åstorpsringen 19,3995000,69.0,3.0,2,5145,57899,"Hammarbyhöjden, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-4rum-midsommarkransen-telefonplan-stockholms-kommun-responsgatan-14,-etage-21382762",Responsgatan 14,4995000,46.0,4.0,0,5486,108587,"Midsommarkransen/Telefonplan, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-hammarby-sjostad-stockholms-kommun-jan-inghes-torg-32-21386113,Jan Inghes torg 32,5995000,69.0,2.0,3,4707,86884,"Hammarby Sjöstad, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-4rum-vasastan-birkastan-stockholms-kommun-sankt-eriksgatan-83,-3-tr-21378965",Sankt Eriksgatan 83,10995000,114.0,4.0,3,7950,96447,"Vasastan Birkastan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-sodermalm-stockholms-kommun-gotgatan-99-21388636,Götgatan 99,10995000,112.0,4.0,6,4079,98170,"Södermalm, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-vallingby-parkstad-racksta-stockholms-kommun-jamtlandsgatan-99,-van-7-13076-1606-21399343",Jämtlandsgatan 99,2895000,65.0,3.0,7,4529,44538,"Vällingby Parkstad / Råcksta, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-alvsjo-stockholms-kommun-johan-skyttes-vag-214c-21399551,Johan Skyttes Väg 214c,2450000,33.0,1.0,1,2187,74242,"Älvsjö, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-vallingby-racksta-stockholms-kommun-multragatan-23,-1-tr-21399794",Multrågatan 23,1995000,73.2,3.0,1,5933,27254,"Vällingby Råcksta, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-midsommarkransen-stockholms-kommun-midsommarvagen-19-21400593,Midsommarvägen 19,3150000,44.0,2.0,4,3610,71591,"Midsommarkransen, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-rinkebyterassen-stockholms-kommun-hjulstavagen-92-21401853,Hjulstavägen 92,995000,23.0,1.0,4,3474,43261,"Rinkebyterassen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-liljeholmskajen-stockholms-kommun-sjoviksvagen-76-21403234,Sjöviksvägen 76,3495000,47.0,2.0,1,3621,74362,"Liljeholmskajen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-vasastan-stockholms-kommun-vasterasgatan-7-21406048,Västeråsgatan 7,10995000,67.0,3.0,5,3810,164104,"Vasastan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-traneberg-stockholms-kommun-faltspatvagen-3-van-3-3-21400418,Fältspatvägen 3 Vån 3/3,3595000,54.0,3.0,3,3565,66574,"Traneberg, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-mariatorget-stockholms-kommun-timmermansgatan-37,-2tr-21407638",Timmermansgatan 37,3450000,35.0,2.0,2,2010,98571,"Södermalm - Mariatorget, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-1rum-sodermalm-mariatorget-stockholms-kommun-swedenborgsgatan-6,-4-tr-21407298",Swedenborgsgatan 6,3250000,32.0,1.0,4,933,101563,"Södermalm - Mariatorget, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-brommaplan-stockholms-kommun-spangavagen-42a-21408258,Spångavägen 42a,1995000,42.0,2.0,2,4809,47500,"Brommaplan, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-arsta-stockholms-kommun-arstavagen-28-21408316,Årstavägen 28,3995000,63.0,3.0,1,3498,63413,"Årsta, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-4rum-vasastan-stockholms-kommun-gavlegatan-4,-2-1-2-tr-21408668",Gävlegatan 4,10500000,96.0,4.0,3,4561,109375,"Vasastan, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-vasastan-odenplan-stockholms-kommun-hagagatan-17m,-4tr-21408933",Hagagatan 17M,7990000,78.0,3.0,4,4121,102436,"Vasastan - Odenplan, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3,5rum-kungsholmen-norr-malarstrand-stockholms-kommun-sysslomansgatan-22,-8-tr-21408955",Sysslomansgatan 22,5795000,63.0,3.5,8,4156,91984,"Kungsholmen - Norr Mälarstrand, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-grondal-stockholms-kommun-sannadalsvagen-20-21408464,Sannadalsvägen 20,2995000,45.0,2.0,3,4067,66556,"Gröndal, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-bromma-ulvsunda-stockholms-kommun-faltmarskalksvagen-40b-21409350,Fältmarskalksvägen 40B,1995000,44.0,1.0,1,2899,45341,"Bromma / Ulvsunda, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-hammarby-sjostad-stockholms-kommun-heliosgatan-10b-21405018,Heliosgatan 10b,8395000,72.0,3.0,10,5038,116597,"Hammarby Sjöstad, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-lilla-essingen-stockholms-kommun-primusgatan-53-21408373,Primusgatan 53,4195000,44.5,2.0,6,3347,94270,"Lilla Essingen, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2,5rum-kungsholmen-stockholms-kommun-kungsholmsgatan-9-21409450",Kungsholmsgatan 9,4295000,51.5,2.5,1,5389,83398,"Kungsholmen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-stockholms-kommun-skontorpsvagen-61-21408757,Sköntorpsvägen 61,2495000,47.3,2.0,1,3578,52748,"Årsta, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-vasastan-stockholms-kommun-norrtullsgatan-20-21409394,Norrtullsgatan 20,16750000,110.0,3.0,5,4869,152273,"Vasastan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-kungsholmen-norr-malarstrand-stockholms-kommun-norr-malarstrand-86-21409575,Norr Mälarstrand 86,2795000,27.0,1.0,3,1786,103519,"Kungsholmen - Norr Mälarstrand, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-bromma-mariehall-stockholms-kommun-kratsbodavagen-44c-21409564,Kratsbodavägen 44C,4995000,83.0,3.0,1,5055,60181,"Bromma - Mariehäll, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-kungsholmen-nedre-kungsholmen-stockholms-kommun-sven-rinmans-gata-5-21409585,Sven Rinmans gata 5,7650000,79.0,3.0,1,3445,96835,"Kungsholmen - Nedre Kungsholmen, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-bromma-traneberg-stockholms-kommun-faltspatvagen-5b,-3-3tr-21407931",Fältspatvägen 5B,2995000,45.0,2.0,3,2986,66556,"Bromma - Traneberg, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-kungsholmen-radhuset-stockholms-kommun-celsiusgatan-7-21409572",Celsiusgatan 7,4195000,39.0,1.5,4,2715,107564,"Kungsholmen - Rådhuset, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-hagastaden-stockholms-kommun-anna-stecksens-gata-15,-van-5-21409474",Anna steckséns gata 15,4195000,39.0,2.0,5,2562,107564,"Vasastan / Hagastaden, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-kungsholmen-stockholms-kommun-alstromergatan-32h-21408044,Alströmergatan 32H,4395000,46.0,2.0,1,2854,95543,"Kungsholmen, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-bromma-riksby-stockholms-kommun-spangavagen-42-f,-1tr-21409603",Spångavägen 42 F,2195000,42.0,2.0,1,4809,52262,"Bromma Riksby, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-bagarmossen-stockholms-kommun-kolbacksgrand-14,-7-tr-21409594",Kolbäcksgränd 14,2800000,56.0,2.0,7,4261,50000,"Bagarmossen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-gubbangen-enskede-stockholms-kommun-getfotsvagen-13-21409617,Getfotsvägen 13,3450000,63.5,2.0,1,5111,54331,"Gubbängen - Enskede, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-gamla-stan-stockholms-kommun-baggensgatan-27-21409578,Baggensgatan 27,5950000,50.0,2.0,1,2434,119000,"Gamla stan, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-1rum-vasastan-stockholms-kommun-sveavagen-99-21409626,Sveavägen 99,2795000,43.5,1.0,3,2376,64253,"Vasastan, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-stockholms-kommun-vulcanusgatan-13-21409313,Vulcanusgatan 13,4195000,35.0,2.0,3,2419,119857,"Vasastan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-riksby-stockholms-kommun-vadmalsvagen-46-21409045,Vadmalsvägen 46,2195000,42.0,2.0,3,3206,52262,"Riksby, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-1rum-stockholm-bromma-stockholms-kommun-stora-angby-alle-1a-21409660,Stora ängby allé 1A,1495000,17.0,1.0,1,2051,87941,"Stockholm - Bromma, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-6rum-ostermalm-stockholms-kommun-storgatan-1-21409211,Storgatan 1,29500000,195.0,6.0,1,0,151282,"Östermalm, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-vastertorp-stockholms-kommun-skridskovagen-9a-21409538,Skridskovägen 9A,1895000,34.8,2.0,1,2494,54454,"Västertorp, Stockholms kommun",True,False,,
