exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,has_elevator,has_balcony,latitude,longitude,date,year,month,season,months_since_sale,location_avg_price_per_sqm,rooms_per_sqm,is_central,main_neighborhood,sub_neighborhood,predicted_ending_price
Perstorpsvägen,3295000.0,63.0,3.0,1.0,5029.0,52302.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,46701.76192522561,0.047619047619047616,0,farsta,central,3001506.5
Masugnsvägen 86,5795000.0,79.5,3.0,3.0,4797.0,72893.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,69978.61724875268,0.03773584905660377,0,mariehäll,central,5040545.0
Flottbrovägen 25,2495000.0,33.0,1.0,1.0,1869.0,75606.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,97624.30939226519,0.030303030303030304,0,kungsholmen,stora essingen,3030236.5
Grevgatan 23,4295000.0,32.0,1.0,3.0,2316.0,134219.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.03125,0,östermalm,central,3860436.0
Smedsbacksgatan 18,3195000.0,33.0,2.0,5.0,2431.0,96818.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,110136.75845499909,0.06060606060606061,0,gärdet,central,3473284.5
"Karlbergsvägen 8, 1 tr",19500000.0,163.0,5.0,1.0,0.0,119632.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.03067484662576687,0,vasastan,central,14214751.0
Eva bonniers gata 9,3495000.0,72.0,3.0,3.0,4160.0,48542.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,49351.68417240131,0.041666666666666664,0,fruängen,central,3432049.8
"Torsgatan 74, 3tr",4650000.0,52.0,2.0,3.0,4437.0,89423.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,101978.02197802198,0.038461538461538464,0,vasastan,röda bergen,5327277.5
Rådmansgatan 75,3795000.0,35.0,1.5,6.0,3171.0,108429.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.04285714285714286,0,vasastan,central,3988388.5
"Olof Palmes gata 12, 2tr",6390000.0,69.0,3.0,2.0,3321.0,92609.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.043478260869565216,1,city,norrmalm,5953982.0
"Kronobergsgatan 28, 2tr",6500000.0,65.0,2.0,2.0,4370.0,100000.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.03076923076923077,0,kungsholmen,kungsholms strand,5311180.0
Svarvargatan 7,8950000.0,93.0,3.0,1.0,5191.0,96237.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.03225806451612903,0,kungsholmen,central,10006907.0
Skulptörvägen 14,4495000.0,79.0,3.0,1.0,5336.0,56899.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,67369.43907156673,0.0379746835443038,0,johanneshov,central,4834562.0
Dartanjangs Gata 46,2350000.0,53.0,2.0,1.0,3961.0,44340.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,51851.851851851854,0.03773584905660377,0,bromma,annedal,2734876.0
Alpvägen 8,3195000.0,62.0,2.5,2.0,4705.0,51532.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,61813.373118133735,0.04032258064516129,0,bromma,mariehäll,3597525.2
"Skogängsvägen 32, 1 tr (lgh 092)",3845000.0,91.0,4.0,1.0,5349.0,42253.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,56666.666666666664,0.04395604395604396,0,spånga,bromstensstaden,5182418.0
"Vittangigatan 51, 2,5 tr",2495000.0,70.0,3.0,3.0,5678.0,35643.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.04285714285714286,1,vällingby  centrum,central,5602619.0
Nybrogatan 85,5950000.0,44.0,2.0,2.0,2144.0,135227.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.045454545454545456,0,östermalm,central,5307078.5
"Åkare Engströms Väg 5, 2 tr (lgh 065)",2150000.0,43.0,2.0,3.0,2662.0,50000.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.046511627906976744,0,spånga,bromstensstaden,3400798.0
"Roslagsgatan 41, 3tr",3650000.0,34.0,1.0,3.0,2521.0,107353.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,102559.55397871262,0.029411764705882353,0,vasastan,sibirien,3282371.5
Linnégatan 39 B,4995000.0,43.0,2.0,0.0,2180.0,116163.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.046511627906976744,0,östermalm,central,5069033.0
Roslagsgatan 47,16975000.0,144.0,4.0,6.0,7932.0,117882.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.027777777777777776,0,vasastan,central,13250954.0
"Onsalagränd 15, egen ingång",3295000.0,95.0,4.0,1.0,5547.0,34684.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.042105263157894736,0,östberga,älvsjö,7972108.5
Heleneborgsgatan 25B,5575000.0,56.0,2.0,4.0,3325.0,99554.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,110831.38173302109,0.03571428571428571,0,södermalm,hornstull,6460762.0
Perstorpsvägen 108,2195000.0,35.0,2.0,5.0,2328.0,62714.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,44658.53658536585,0.05714285714285714,0,sköndal,central,2165420.5
Borghöjdsvägen 3,4375000.0,96.0,4.0,1.0,7296.0,45573.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,44828.66043613707,0.041666666666666664,0,bromsten,central,4051484.8
Borghöjdsvägen 3,2345000.0,46.0,2.0,1.0,3644.0,50978.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,44828.66043613707,0.043478260869565216,0,bromsten,central,2202304.5
"Valsbergs gränd 8, vån 3",3650000.0,53.0,2.0,3.0,4331.0,68868.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,78291.57294554585,0.03773584905660377,0,midsommarkransen,central,4020054.2
Hagaesplanaden 73,6195000.0,67.0,3.0,1.0,5045.0,92463.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,95456.05306799337,0.04477611940298507,0,hagastaden,central,6746530.5
"Maltesholmsvägen 95, (1001)",1995000.0,54.0,2.0,1.0,3204.0,36944.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,27739.42093541203,0.037037037037037035,0,hässelby gård,central,1807146.6
"Maltesholmsvägen 95, (1601)",1695000.0,68.0,3.0,6.0,4398.0,24926.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,38054.982817869415,0.04411764705882353,0,hässelby strand,central,2636315.2
Fridhemsgatan 15,9000000.0,98.0,5.0,2.0,4959.0,91837.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,99609.375,0.05102040816326531,0,fridhemsplan,central,9623149.0
Sonja Kovalevskys Gata 11,13495000.0,112.0,4.0,10.0,6160.0,120491.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,110169.49152542373,0.03571428571428571,0,vasastan,hagastaden,12130889.0
Sulitelmavägen 4,3100000.0,64.0,2.0,1.0,4356.0,48438.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,60685.61872909699,0.03125,0,traneberg,central,3417992.5
"Fredrika bremers gata 5, 3 tr",2800000.0,77.5,3.0,3.0,6390.0,36129.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.03870967741935484,0,fruängen,hägersten,6179020.5
Majstångsvägen 11,9750000.0,125.0,4.0,2.0,7505.0,78000.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,78291.57294554585,0.032,0,midsommarkransen,central,9234317.0
"Rådmansgatan 46, 4tr",2290000.0,22.0,1.0,4.0,2506.0,104091.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.045454545454545456,0,vasastan,central,2853942.8
"Sankt Göransgatan 153, 7 tr",3295000.0,30.0,2.0,7.0,1857.0,109833.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.06666666666666667,0,stadshagen,central,3039509.5
Malmköpingsvägen 87,1650000.0,22.0,1.0,1.0,2706.0,75000.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,53295.063145809414,0.045454545454545456,0,örby,central,1646892.5
Mörsilsgatan 26,1795000.0,39.0,1.0,1.0,2437.0,46026.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.02564102564102564,1,vällingby  centrum,central,2995473.0
Ymsenvägen 8,3700000.0,53.0,2.0,1.0,2740.0,69811.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,61380.60846614972,0.03773584905660377,0,årsta,central,3153643.0
"Gyllenborgsgatan 18, 3tr",2995000.0,34.5,1.5,3.0,2128.0,86812.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.043478260869565216,0,kungsholmen,central,3502892.0
Torsplan 10,17250000.0,105.0,4.0,18.0,8601.0,164286.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,105653.02144249513,0.0380952380952381,0,vasastan,hagastaden,11016729.0
"Klockelundsvägen 10, vån 3/4",2495000.0,40.0,2.0,3.0,2776.0,62375.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,46701.76192522561,0.05,0,farsta,central,2217897.8
Erik Tegels väg 27,2700000.0,85.0,4.0,1.0,5958.0,31765.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,35106.382978723406,0.047058823529411764,0,spånga,bromsten,2646536.5
Vårbergsvägen 173,2195000.0,68.0,2.0,6.0,3879.0,32279.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,33333.333333333336,0.029411764705882353,0,vårberg,central,2077532.8
Smedsbacksgatan 28,3295000.0,36.0,1.0,1.0,2592.0,91528.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,110136.75845499909,0.027777777777777776,0,gärdet,central,3786103.0
Torphagsvägen 6,2295000.0,24.0,1.0,3.0,1878.0,95625.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,72429.90654205608,0.041666666666666664,0,ekhagen,norra djurgården,2158073.5
Breitenfeldsgatan 8,7900000.0,55.0,2.0,3.0,3242.0,143636.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.03636363636363636,0,östermalm,central,6827723.5
"Sandhamnsgatan 47, 1 tr",5795000.0,65.0,2.0,1.0,4102.0,89154.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,110136.75845499909,0.03076923076923077,0,gärdet,central,7149529.5
"Hägerstensvägen 300, vån 2.",2595000.0,31.0,1.0,2.0,2463.0,83710.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,76351.83151366367,0.03225806451612903,0,mälarhöjden,central,2665254.0
Kransbindarvägen 37,2295000.0,35.0,1.0,1.0,3206.0,65571.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,78255.50660792952,0.02857142857142857,0,midsommarkransen,telefonplan,2748922.2
"Midsommargränd 2, 2 tr",4295000.0,56.0,2.0,2.0,3106.0,76696.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,78291.57294554585,0.03571428571428571,0,midsommarkransen,central,4351386.5
Brännkyrkagatan 83,3195000.0,36.0,2.0,3.0,2122.0,88750.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,100883.04295325169,0.05555555555555555,0,södermalm,central,3715032.8
"Kransbindarvägen 9, vån 1",2495000.0,35.0,2.0,1.0,3206.0,71286.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,78255.50660792952,0.05714285714285714,0,midsommarkransen,telefonplan,3031886.8
"Segelflygsgatan 10, 1tr",2375000.0,64.7,3.0,1.0,5104.0,36708.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,37376.792876079126,0.0463678516228748,0,skarpnäck,central,2514520.0
Kratsbodavägen 50b,2795000.0,43.0,2.0,1.0,4147.0,65000.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,69978.61724875268,0.046511627906976744,0,mariehäll,central,2843941.8
Stenkullavägen 50 E,13495000.0,154.5,6.0,1.0,9257.0,87346.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,84315.28662420381,0.038834951456310676,0,kungsholmen,stora essingen,9607869.0
Bergsmarksvägen 8 vån 3/5,2895000.0,37.0,1.5,3.0,2135.0,78243.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,84315.28662420381,0.04054054054054054,0,kungsholmen,stora essingen,3325617.5
Mossvägen 1,2995000.0,51.0,2.0,2.0,4768.0,58725.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,72931.03448275862,0.0392156862745098,0,stora mossen,central,3369378.0
Karlsviksgatan 7,4595000.0,46.0,2.0,2.0,3032.0,99891.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,113360.5812897366,0.043478260869565216,0,nedre kungsholmen,central,4664824.0
Kronobergsgatan 20,2495000.0,18.0,1.0,2.0,1758.0,138611.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.05555555555555555,0,kungsholmen,central,2626622.8
Industrigatan 7A,5995000.0,57.0,2.0,6.0,4512.0,105175.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,99609.375,0.03508771929824561,0,fridhemsplan,central,5810867.0
Bokbindarvägen 78,1795000.0,24.0,1.0,1.0,2796.0,74792.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,59915.33396048918,0.041666666666666664,0,hägerstensåsen,central,1839966.5
"STAVANGERGATAN 46, Vån 4/6",1495000.0,65.5,2.0,4.0,5273.0,22824.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,23919.8606271777,0.030534351145038167,0,husby,central,1624481.1
Hagaesplanaden 80,8400000.0,84.0,4.0,11.0,5029.0,100000.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,105653.02144249513,0.047619047619047616,0,vasastan,hagastaden,8659153.0
Drottninghusgränd 2,10950000.0,85.0,3.0,3.0,4044.0,128824.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,108961.01136725805,0.03529411764705882,0,stockholm,central,9213684.0
Skebokvarnsvägen 376,1500000.0,33.0,1.0,5.0,2830.0,45455.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,44789.579158316636,0.030303030303030304,0,bandhagen,högdalen,1735688.4
"Hökmossevägen 50, 3 tr",2795000.0,54.0,3.0,3.0,3770.0,51759.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,61411.76470588235,0.05555555555555555,0,hökmossen,telefonplan,3502294.2
Gösta Ekmans väg 15,3495000.0,65.0,2.0,1.0,3962.0,53769.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.03076923076923077,0,örnsberg,hägersten,5332913.5
"Lindhagensterrassen 19, vån 11",3150000.0,39.0,1.0,11.0,2229.0,80769.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.02564102564102564,0,kungsholmen,central,3895904.0
Furusundsgatan 12,4195000.0,40.0,2.0,3.0,2158.0,104875.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,106723.30097087378,0.05,0,östermalm,gärdet,4197791.0
"Förskottsvägen 2, 2tr",2995000.0,55.0,2.0,2.0,4515.0,54455.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,59915.33396048918,0.03636363636363636,0,hägerstensåsen,central,3084070.5
Olof skötkonungs väg 2,3495000.0,51.0,2.0,1.0,3874.0,68529.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,84728.12365293429,0.0392156862745098,0,aspudden,central,3992490.5
Repslagargatan 18,6495000.0,74.5,3.0,1.0,4852.0,87181.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,118906.25,0.040268456375838924,0,maria,central,8802730.0
"Döbelnsgatan 89, 5tr",3595000.0,39.0,1.0,5.0,1173.0,92179.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,102559.55397871262,0.02564102564102564,0,vasastan,sibirien,3787782.5
"Karlbergsvägen 11A, 4tr",6995000.0,72.0,2.0,4.0,3630.0,97153.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.027777777777777776,0,vasastan,central,8304122.0
Tyskbagargatan 5,6995000.0,57.0,2.0,0.0,2375.0,122719.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.03508771929824561,0,östermalm,central,7183852.0
Sigfridsvägen 13,3995000.0,54.0,2.0,1.0,3512.0,73981.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,84728.12365293429,0.037037037037037035,0,aspudden,central,4366843.5
Mobilgatan 1A,5350000.0,66.0,3.0,1.0,4889.0,81061.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,74953.05164319249,0.045454545454545456,0,telefonplan,central,5080071.0
Mobilgatan 3F,3150000.0,37.0,1.0,1.0,3053.0,85135.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,74953.05164319249,0.02702702702702703,0,telefonplan,central,2809247.2
"Karlbergsvägen 25C, 2 tr ög",3795000.0,29.0,2.0,2.0,1304.0,130862.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.06896551724137931,0,vasastan,central,4072224.0
Kubbegatan 13,2950000.0,69.0,3.0,3.0,4046.0,42754.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,44658.53658536585,0.043478260869565216,0,sköndal,central,3085541.5
Stagneliusvägen 38,3495000.0,44.0,2.0,4.0,3027.0,79432.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,90353.43035343035,0.045454545454545456,0,fredhäll,central,3951239.8
"Kristinebergsvägen 12, 4 tr",5795000.0,78.0,3.0,4.0,3683.0,74295.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,96800.0,0.038461538461538464,0,thorildsplan,central,7541954.0
Ringvägen 155A,1995000.0,27.0,1.0,4.0,1897.0,73889.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,114346.28975265018,0.037037037037037035,0,södermalm katarina,central,3173468.2
Enhörningsgränd 18,6950000.0,106.0,4.0,2.0,9459.0,65566.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.03773584905660377,0,bromma stora mossen,central,8387946.0
"Hallandsgatan 24, 4 tr",3750000.0,47.0,2.0,4.0,2818.0,79787.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,100883.04295325169,0.0425531914893617,0,södermalm,central,4534744.0
Adolfsbergsvägen 12,1595000.0,20.0,1.0,2.0,2285.0,79750.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,69978.61724875268,0.05,0,mariehäll,central,2033568.2
Diavoxvägen 32,2040000.0,24.0,1.0,4.0,2151.0,85000.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.041666666666666664,0,telefonplan,midsommarkransen,2515873.2
Diavoxvägen 32,2600000.0,32.0,1.5,4.0,2868.0,81250.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.046875,0,telefonplan,midsommarkransen,2990183.2
Eksätravägen 414,1995000.0,54.0,2.0,3.0,3733.0,36944.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,35491.55908639523,0.037037037037037035,0,sätra,central,2141497.8
Ekholmsvägen 303,2095000.0,63.0,3.0,1.0,4283.0,33254.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,28194.541637508748,0.047619047619047616,0,skärholmen,central,2025899.9
Ålgrytevägen 53,2395000.0,55.0,2.0,1.0,3494.0,43545.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,40000.0,0.03636363636363636,0,bredäng,mälarhöjden,2318701.2
Diavoxvägen 32,2790000.0,34.0,2.0,2.0,3047.0,82059.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,78291.57294554585,0.058823529411764705,0,midsommarkransen,central,3019149.0
Diavoxvägen 32,2890000.0,34.0,2.0,2.0,3047.0,85000.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,78291.57294554585,0.058823529411764705,0,midsommarkransen,central,3019149.0
Alströmergatan 49,2630000.0,20.0,1.0,0.0,1619.0,131500.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.05,0,kungsholmen,central,2827479.8
Ekholmsvägen 250C,1995000.0,86.5,4.0,4.0,6299.0,23064.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,28194.541637508748,0.046242774566473986,0,skärholmen,central,2441125.2
Odengatan 22,21900000.0,200.0,6.0,1.0,4582.0,109500.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.03,0,vasastan,central,13746697.0
"Kratsbodavägen 44c, BV",4890000.0,78.0,3.0,1.0,4750.0,62692.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,69978.61724875268,0.038461538461538464,0,mariehäll,central,4944076.5
