exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,has_elevator,has_balcony,latitude,longitude,date,year,month,season,months_since_sale,location_avg_price_per_sqm,rooms_per_sqm,is_central,main_neighborhood,sub_neighborhood,seasonal_price_trend,price_change_pct,monthly_price_change
Nybrogatan 15,21500000.0,143.0,4.0,1.0,7398.0,150350.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.027972027972027972,0,östermalm,central,5425907.446153847,,-0.36492890995260663
Filipstadsbacken 70,2100000.0,58.5,2.0,7.0,4420.0,35897.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.03418803418803419,0,larsboda,central,5425907.446153847,,-0.36492890995260663
Tegnérgatan 17,5995000.0,53.0,2.0,1.0,1080.0,113113.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,115957.44680851063,0.03773584905660377,1,vasastan,city,5425907.446153847,,-0.36492890995260663
Elsa Borgs gata 48,2700000.0,56.0,2.0,3.0,5175.0,48214.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,49351.68417240131,0.03571428571428571,0,fruängen,central,5425907.446153847,,-0.36492890995260663
Tellusborgsvägen 100,3250000.0,43.0,2.0,4.0,3085.0,75581.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,75125.78616352202,0.046511627906976744,0,telefonplan,midsommarkransen,5425907.446153847,,-0.36492890995260663
"Vingårdsgatan 44, 4 tr",5695000.0,71.0,3.0,4.0,4250.0,80211.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,77381.6495851635,0.04225352112676056,0,liljeholmskajen,central,5425907.446153847,,-0.36492890995260663
Vintertullstorget 10,6995000.0,86.5,3.0,1.0,5748.0,80867.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,99306.93069306931,0.03468208092485549,0,södermalm sofia,central,5425907.446153847,,-0.36492890995260663
Vittangigatan 49,2295000.0,69.0,3.0,1.0,5678.0,33261.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,37882.90398126464,0.043478260869565216,1,vällingby centrum,central,5425907.446153847,,-0.36492890995260663
"Surbrunnsgatan 55, 6 tr",3495000.0,30.0,1.0,6.0,2362.0,116500.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,116794.46219382322,0.03333333333333333,0,vasastan,odenplan,5425907.446153847,,-0.36492890995260663
Midsommargränd 9,2695000.0,44.0,1.5,1.0,2087.0,61250.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,78255.50660792952,0.03409090909090909,0,midsommarkransen,telefonplan,5425907.446153847,,-0.36492890995260663
Tappvägen 31 F,5495000.0,82.0,3.5,1.0,5094.0,67012.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.042682926829268296,0,annedal,bromma,5425907.446153847,,-0.36492890995260663
Ulvsundavägen 36A,5495000.0,75.0,4.0,3.0,5113.0,73267.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.05333333333333334,0,ulsunda,bromma,5425907.446153847,,-0.36492890995260663
Kabelverksgatan 44,4495000.0,80.0,3.0,2.0,5434.0,56188.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,55137.61467889908,0.0375,0,älvsjöstaden,central,5425907.446153847,,-0.36492890995260663
Älvsjö Stationsgata 14,2450000.0,39.0,1.5,1.0,3619.0,62821.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,59948.78361075544,0.038461538461538464,0,älvsjö,central,5425907.446153847,,-0.36492890995260663
Hälsingegatan 56,8195000.0,79.0,4.0,2.0,5060.0,103734.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,105653.02144249513,0.05063291139240506,0,vasastan,hagastaden,5425907.446153847,,-0.36492890995260663
Erik Tegels väg 25,2275000.0,70.0,4.0,2.0,5094.0,32500.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,35106.382978723406,0.05714285714285714,0,spånga,bromsten,5425907.446153847,,-0.36492890995260663
"Vikingagatan 7, 4tr",8495000.0,71.0,3.0,4.0,4159.0,119648.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,123653.15315315315,0.04225352112676056,0,vasastan,birkastan,5425907.446153847,,-0.36492890995260663
Essingetorget 42 vån 3/3,2995000.0,39.0,2.0,3.0,2225.0,76795.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,84315.28662420381,0.05128205128205128,0,kungsholmen,stora essingen,5425907.446153847,,-0.36492890995260663
Responsgatan 5,3995000.0,53.0,2.0,2.0,2990.0,75377.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,75125.78616352202,0.03773584905660377,0,telefonplan,midsommarkransen,5425907.446153847,,-0.36492890995260663
Sparbanksvägen 48,2800000.0,45.0,2.0,3.0,4597.0,62222.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,59915.33396048918,0.044444444444444446,0,hägerstensåsen,central,5425907.446153847,,-0.36492890995260663
Klädesvägen 30,3995000.0,81.0,3.0,1.0,6816.0,49321.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.037037037037037035,0,brommaplan,central,5425907.446153847,,-0.36492890995260663
Bergsrådsvägen 34,1595000.0,19.0,1.0,1.0,1653.0,83947.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,58966.89497716895,0.05263157894736842,0,bagarmossen,central,5425907.446153847,,-0.36492890995260663
Pingstvägen 19,2750000.0,35.0,2.0,1.0,3206.0,78571.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,78255.50660792952,0.05714285714285714,0,midsommarkransen,telefonplan,5425907.446153847,,-0.36492890995260663
Kungsholmsgatan 13,2495000.0,24.0,1.0,2.0,2577.0,103958.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,109135.55992141453,0.041666666666666664,0,kungsholmen,nedre kungsholmen,5425907.446153847,,-0.36492890995260663
Svandammsvägen 17A,2695000.0,42.0,1.5,1.0,3379.0,64167.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,78291.57294554585,0.03571428571428571,0,midsommarkransen,central,5425907.446153847,,-0.36492890995260663
Mejselvägen 42,2700000.0,46.0,2.0,1.0,3867.0,58696.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,74953.05164319249,0.043478260869565216,0,telefonplan,central,5425907.446153847,,-0.36492890995260663
Smedsbacksgatan 32,2295000.0,25.0,1.0,0.0,1540.0,91800.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,106723.30097087378,0.04,0,östermalm,gärdet,5425907.446153847,,-0.36492890995260663
"Getfotsvägen 5, 3tr",2950000.0,52.0,2.0,3.0,4278.0,56731.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,56898.9280245023,0.038461538461538464,0,enskede,central,5425907.446153847,,-0.36492890995260663
"Suddagummans gata 10, vån 2",3995000.0,79.0,3.0,2.0,5423.0,50570.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,51851.851851851854,0.0379746835443038,0,bromma,annedal,5425907.446153847,,-0.36492890995260663
Brevvägen 6,2050000.0,31.0,1.0,3.0,3274.0,66129.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,55681.818181818184,0.03225806451612903,0,enskede,svedmyra,5425907.446153847,,-0.36492890995260663
Enspännargatan 12A,1395000.0,33.0,1.0,1.0,3517.0,42273.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,27739.42093541203,0.030303030303030304,0,hässelby gård,central,5425907.446153847,,-0.36492890995260663
Skönviksvägen 293,4995000.0,85.0,3.0,3.0,6903.0,58765.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,69525.65343659245,0.03529411764705882,0,enskede,stureby,5425907.446153847,,-0.36492890995260663
Söderberga Allé 18,1895000.0,55.0,2.0,0.0,3970.0,34455.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.03636363636363636,0,söderberga,central,5425907.446153847,,-0.36492890995260663
Bäckaskiftsvägen 70,3350000.0,63.0,3.0,1.0,3462.0,53175.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,65210.98459477562,0.047619047619047616,0,stureby,central,5425907.446153847,,-0.36492890995260663
Bergsrådsvägen 16,1495000.0,19.0,1.0,1.0,1653.0,78684.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,58966.89497716895,0.05263157894736842,0,bagarmossen,central,5425907.446153847,,-0.36492890995260663
Inteckningsvägen 56,1895000.0,25.0,1.0,1.0,1921.0,75800.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,59915.33396048918,0.04,0,hägerstensåsen,central,5425907.446153847,,-0.36492890995260663
Sätragårdsvägen 4D,2250000.0,50.0,2.0,1.0,4585.0,45000.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,35491.55908639523,0.04,0,sätra,central,5425907.446153847,,-0.36492890995260663
Fatburs kvarngata 4,6995000.0,82.0,4.0,4.0,6446.0,85305.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,100883.04295325169,0.04878048780487805,0,södermalm,central,5425907.446153847,,-0.36492890995260663
Tellusborgsvägen 90,2595000.0,37.0,1.5,1.0,2730.0,70135.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,78255.50660792952,0.04054054054054054,0,midsommarkransen,telefonplan,5425907.446153847,,-0.36492890995260663
Kyndelsmässogränd 12,3845000.0,54.5,3.0,3.0,4826.0,70550.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.05504587155963303,0,midsommarkransen,telefonplan,5425907.446153847,,-0.36492890995260663
Kirunagatan 52 (360),1995000.0,32.0,2.0,1.0,2181.0,62344.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,37882.90398126464,0.0625,1,vällingby centrum,central,5425907.446153847,,-0.36492890995260663
Blomsterkungsvägen 116A,1195000.0,34.9,1.0,2.0,3220.0,34241.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,36419.63487807992,0.02865329512893983,0,hässelby norra villastad,central,5425907.446153847,,-0.36492890995260663
Hertigvägen 8,4700000.0,58.0,2.0,3.0,3398.0,81034.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,84728.12365293429,0.034482758620689655,0,aspudden,central,5425907.446153847,,-0.36492890995260663
Kristinebergs slottsväg 1,3295000.0,42.0,2.0,1.0,3311.0,78452.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,106695.5643549364,0.047619047619047616,0,kungsholmen,central,5425907.446153847,,-0.36492890995260663
Maria prästgårdsgata 43,6900000.0,68.0,3.0,1.0,3825.0,101471.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,100883.04295325169,0.04411764705882353,0,södermalm,central,5425907.446153847,,-0.36492890995260663
"Klintbacken 1, vån 3/3",2795000.0,41.5,2.0,3.0,2746.0,67349.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,61813.373118133735,0.04819277108433735,0,bromma,mariehäll,5425907.446153847,,-0.36492890995260663
Gunnarskogsgatan 10,2495000.0,67.0,2.0,0.0,4573.0,37239.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,46701.76192522561,0.029850746268656716,0,farsta,central,5425907.446153847,,-0.36492890995260663
Timotejgatan 5,3995000.0,41.0,2.0,2.0,2555.0,97439.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,100883.04295325169,0.04878048780487805,0,södermalm,central,5425907.446153847,,-0.36492890995260663
"Upplandsgatan 49, 4tr",6500000.0,64.0,3.0,4.0,3494.0,101563.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,116794.46219382322,0.046875,0,vasastan,odenplan,5425907.446153847,,-0.36492890995260663
"Sankt Eriksgatan 65, 9tr",7990000.0,96.0,3.0,9.0,4951.0,83229.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,123653.15315315315,0.03125,0,vasastan,birkastan,5425907.446153847,,-0.36492890995260663
Bagarfruvägen 7,2395000.0,57.0,2.0,1.0,3538.0,42018.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,44658.53658536585,0.03508771929824561,0,sköndal,central,5425907.446153847,,-0.36492890995260663
Östermalmsgatan 65B,12950000.0,105.0,4.0,1.0,5544.0,123333.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.0380952380952381,0,östermalm,central,5425907.446153847,,-0.36492890995260663
Karlaplan 3B,21500000.0,106.0,3.5,1.0,6153.0,202830.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.0330188679245283,0,östermalm,central,5425907.446153847,,-0.36492890995260663
Skäftingebacken 30,1495000.0,64.0,3.0,2.0,5186.0,23359.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,18290.04329004329,0.046875,0,spånga,tensta,5425907.446153847,,-0.36492890995260663
Harpsundsvägen 159,1995000.0,58.0,2.0,1.0,3517.0,34397.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,44789.579158316636,0.034482758620689655,0,bandhagen,högdalen,5425907.446153847,,-0.36492890995260663
Johan skyttes väg 212,4495000.0,70.0,3.0,1.0,4716.0,64214.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,59948.78361075544,0.04285714285714286,0,älvsjö,central,5425907.446153847,,-0.36492890995260663
Borensvägen 35,2475000.0,44.0,2.0,2.0,3577.0,56250.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,61380.60846614972,0.045454545454545456,0,årsta,central,5425907.446153847,,-0.36492890995260663
Valborgsmässovägen 20D,3995000.0,60.0,3.0,1.0,4281.0,66583.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,78291.57294554585,0.05,0,midsommarkransen,central,5425907.446153847,,-0.36492890995260663
"Fatburs Kvarngata 5, 5tr",4350000.0,67.5,2.0,5.0,6567.0,64444.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,100883.04295325169,0.02962962962962963,0,södermalm,central,5425907.446153847,,-0.36492890995260663
Kungssätravägen 18,1695000.0,41.0,2.0,0.0,3031.0,41341.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,35491.55908639523,0.04878048780487805,0,sätra,central,5425907.446153847,,-0.36492890995260663
Essinge Brogata 15,2995000.0,42.0,2.0,6.0,3640.0,71310.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.047619047619047616,0,kungsholmen,lilla essingen,5425907.446153847,,-0.36492890995260663
Tranebergsvägen 34,6995000.0,99.0,3.0,3.0,5156.0,70657.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,63636.36363636364,0.030303030303030304,0,bromma traneberg,central,5425907.446153847,,-0.36492890995260663
"Borensvägen 64, 2 tr",2975000.0,53.0,2.0,2.0,3232.0,56132.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,61380.60846614972,0.03773584905660377,0,årsta,central,5425907.446153847,,-0.36492890995260663
Hammarbybacken 43,3095000.0,53.1,2.5,2.0,3631.0,58286.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,73170.73170731707,0.047080979284369114,0,gullmarsplan,central,5425907.446153847,,-0.36492890995260663
Tavastgatan 26A,10495000.0,89.0,4.0,3.0,4838.0,117921.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,104504.50450450451,0.0449438202247191,0,södermalm,mariaberget,5425907.446153847,,-0.36492890995260663
"Roslagsgatan 6, 2,5Tr",4595000.0,39.0,2.0,2.0,1806.0,117821.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.05128205128205128,0,vasastan,central,5425907.446153847,,-0.36492890995260663
Fredriksbergsvägen 12,2995000.0,51.0,2.0,2.0,4854.0,58725.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,61813.373118133735,0.0392156862745098,0,bromma,mariehäll,5425907.446153847,,-0.36492890995260663
Hantverkargatan 44,5695000.0,53.0,2.0,1.0,3975.0,107453.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,106695.5643549364,0.03773584905660377,0,kungsholmen,central,5425907.446153847,,-0.36492890995260663
"Jakobsdalsvägen 4, vån 2",6995000.0,101.0,4.0,2.0,6375.0,69257.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,55400.29417944947,0.039603960396039604,0,hägersten,central,5425907.446153847,,-0.36492890995260663
Maria Prästgårdsgata 4,3195000.0,32.0,1.0,1.0,2487.0,99844.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,118906.25,0.03125,0,maria,central,5425907.446153847,,-0.36492890995260663
Creutzgatan 2,3795000.0,46.0,2.0,3.0,2818.0,82500.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,106695.5643549364,0.043478260869565216,0,kungsholmen,central,5425907.446153847,,-0.36492890995260663
Gransätragränd 9,2895000.0,94.5,4.0,2.0,6181.0,30635.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,35491.55908639523,0.042328042328042326,0,sätra,central,5425907.446153847,,-0.36492890995260663
"Tomtebobarnens Gata 6, 5/5 tr.",2750000.0,45.0,2.0,5.0,4021.0,61111.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,62093.49593495935,0.044444444444444446,0,bromma,annedal,5425907.446153847,,-0.36492890995260663
Nathorstvägen 5,2695000.0,42.0,2.0,2.0,3573.0,64167.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.047619047619047616,0,skärmarbrink,hammarbyhöjden,5425907.446153847,,-0.36492890995260663
Östersundsgatan 7 vån 4,2595000.0,76.0,3.0,4.0,5085.0,34145.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,45438.17527010804,0.039473684210526314,0,vällingby parkstad,råcksta,5425907.446153847,,-0.36492890995260663
Almbygatan 10,1595000.0,43.0,2.0,13.0,4444.0,37093.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,30758.620689655174,0.046511627906976744,0,spånga,rinkeby,5425907.446153847,,-0.36492890995260663
Henriksdalsallén 31,8695000.0,116.5,4.0,3.0,6702.0,74635.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,81976.21674635283,0.034334763948497854,0,hammarby sjöstad,central,5425907.446153847,,-0.36492890995260663
Aprikosgatan 31,2550000.0,63.0,3.0,1.0,4572.0,40476.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,38054.982817869415,0.047619047619047616,0,hässelby strand,central,5425907.446153847,,-0.36492890995260663
Kungsklippan 11,2995000.0,30.0,1.5,1.0,3909.0,99833.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.05,0,kungsholmen,kungsklippan,5425907.446153847,,-0.36492890995260663
Virkesvägen 9J,6895000.0,89.5,3.0,7.0,5165.0,77039.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,81976.21674635283,0.0335195530726257,0,hammarby sjöstad,central,5425907.446153847,,-0.36492890995260663
"Heklagatan 73 A, vån 2/2. Gavelläge!",1450000.0,31.4,1.0,2.0,2261.0,46178.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.03184713375796178,0,kista,kistahöjden,5425907.446153847,,-0.36492890995260663
Paternostervägen 26,3495000.0,59.0,2.5,1.0,3995.0,59237.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,69987.17948717948,0.0423728813559322,0,"hammarbyhöjden, johanneshov",central,5425907.446153847,,-0.36492890995260663
Reuterholmsvägen 23,3195000.0,75.0,3.0,1.0,4230.0,42600.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.04,0,älvsjö örby slott,central,5425907.446153847,,-0.36492890995260663
Heklagatan 59D,1395000.0,31.4,1.0,1.0,2261.0,44427.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,31429.782424413675,0.03184713375796178,0,kista,central,5425907.446153847,,-0.36492890995260663
Mariehällsvägen 30C,2150000.0,27.0,1.0,11.0,2668.0,79630.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,69978.61724875268,0.037037037037037035,0,mariehäll,central,5425907.446153847,,-0.36492890995260663
Ringvägen 66,5495000.0,58.5,2.0,4.0,4505.0,93932.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,100883.04295325169,0.03418803418803419,0,södermalm,central,5425907.446153847,,-0.36492890995260663
Responsgatan 18,2695000.0,46.0,2.0,4.0,3135.0,58587.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,70440.25157232705,0.043478260869565216,0,telefonplan,midsommarkransen,5425907.446153847,,-0.36492890995260663
Gräsandsvägen 25,2495000.0,87.0,4.0,2.0,3834.0,28678.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.04597701149425287,0,farsta,fagersjö,5425907.446153847,,-0.36492890995260663
Stjernströms väg 3,2195000.0,34.9,1.0,1.0,3427.0,62894.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.02865329512893983,0,axelsberg,central,5425907.446153847,,-0.36492890995260663
Norra stationsgatan 119,7995000.0,87.0,3.0,1.0,5581.0,91897.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.034482758620689655,0,vasastan,central,5425907.446153847,,-0.36492890995260663
Borgarfjordsgatan 21A,3849000.0,82.0,3.0,34.0,5591.0,46939.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.036585365853658534,0,kista,central,5425907.446153847,,-0.36492890995260663
"Borgarfjordsgatan 21A, Våning 35 av 35",4295000.0,97.0,3.0,35.0,6290.0,44278.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,31429.782424413675,0.030927835051546393,0,kista,central,5425907.446153847,,-0.36492890995260663
Vivstavarvsvägen 161,1895000.0,27.0,1.0,1.0,2213.0,70185.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,56168.88193901486,0.037037037037037035,0,stureby,enskede,5425907.446153847,,-0.36492890995260663
Ålgrytevägen 120,2795000.0,44.0,2.0,12.0,2899.0,63523.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,40000.0,0.045454545454545456,0,bredäng,mälarhöjden,5425907.446153847,,-0.36492890995260663
Kuskgränd 2,2695000.0,103.0,4.0,1.0,8028.0,26165.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,30789.473684210527,0.038834951456310676,0,hässelby,lövsta allé,5425907.446153847,,-0.36492890995260663
Värstagårdsvägen 6,2400000.0,46.0,2.0,3.0,3980.0,52174.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.043478260869565216,0,spånga solhem,central,5425907.446153847,,-0.36492890995260663
Erik Tegels Väg 6,1695000.0,36.0,2.0,3.0,2683.0,47083.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,35106.382978723406,0.05555555555555555,0,spånga,bromsten,5425907.446153847,,-0.36492890995260663
Pargasgatan 6,1495000.0,44.0,1.0,1.0,3162.0,33977.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,27736.7360644728,0.022727272727272728,0,akalla,central,5425907.446153847,,-0.36492890995260663
"Båtbyggargatan 21, 2tr",6995000.0,97.0,4.0,2.0,6127.0,72113.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,81976.21674635283,0.041237113402061855,0,hammarby sjöstad,central,5425907.446153847,,-0.36492890995260663
"Årstaskogs väg 9C, vån 6",3095000.0,46.0,2.0,6.0,3836.0,67283.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,73750.0,0.043478260869565216,0,liljeholmen,årstaberg,5425907.446153847,,-0.36492890995260663
"Luntmakargatan 54B, Vindsvåning",7495000.0,56.0,2.0,4.0,3766.0,133839.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.03571428571428571,0,vasastan,central,5425907.446153847,,-0.36492890995260663
Celsiusgatan 7,4395000.0,45.0,2.0,1.0,2615.0,97667.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,106695.5643549364,0.044444444444444446,0,kungsholmen,central,5425907.446153847,,-0.36492890995260663
Bråviksvägen 4,2995000.0,56.0,3.0,1.0,5534.0,53482.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,61380.60846614972,0.05357142857142857,0,årsta,central,5425907.446153847,,-0.36492890995260663
Mellingebacken 20,1249000.0,39.0,1.0,3.0,3180.0,32026.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,18290.04329004329,0.02564102564102564,0,spånga,tensta,5425907.446153847,,-0.36492890995260663
Gambrinusgatan 2,4700000.0,53.0,2.0,2.0,4237.0,88679.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,106695.5643549364,0.03773584905660377,0,kungsholmen,central,5425907.446153847,,-0.36492890995260663
Snödroppsgränd 27,1595000.0,23.0,1.5,4.0,1831.0,69348.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,36419.63487807992,0.06521739130434782,0,hässelby norra villastad,central,5425907.446153847,,-0.36492890995260663
Badstrandsvägen 19,2995000.0,39.0,2.0,1.0,2874.0,76795.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,84315.28662420381,0.05128205128205128,0,kungsholmen,stora essingen,5425907.446153847,,-0.36492890995260663
Badstrandsvägen 27 vån 3/3,2995000.0,40.0,2.0,3.0,2577.0,74875.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,84315.28662420381,0.05,0,kungsholmen,stora essingen,5425907.446153847,,-0.36492890995260663
"Sysslomansgatan 26, 8 Tr",3495000.0,36.0,1.0,8.0,2747.0,97083.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,108156.95600475624,0.027777777777777776,0,kungsholmen,fridhemsplan,5425907.446153847,,-0.36492890995260663
Pargasgatan 46,1750000.0,65.0,2.0,1.0,4235.0,26923.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,27736.7360644728,0.03076923076923077,0,akalla,central,5425907.446153847,,-0.36492890995260663
"Vintrosagatan 3, 8tr",1795000.0,50.0,2.0,8.0,4244.0,35900.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,30662.983425414364,0.04,0,hagsätra,central,5425907.446153847,,-0.36492890995260663
"Köpenhamnsgatan 8, 4 tr",1695000.0,45.0,2.0,4.0,3992.0,37667.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,31429.782424413675,0.044444444444444446,0,kista,central,5425907.446153847,,-0.36492890995260663
Tegelbruksvägen 14,2750000.0,38.0,2.0,1.0,3848.0,72368.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,78291.57294554585,0.05263157894736842,0,midsommarkransen,central,5425907.446153847,,-0.36492890995260663
"SKÄFTINGEBACKEN 38, Vån 4/5",1795000.0,81.0,3.0,4.0,7036.0,22160.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,18290.04329004329,0.037037037037037035,0,spånga,tensta,5425907.446153847,,-0.36492890995260663
Valhallavägen 78 / Danderydsgatan 32,28000000.0,218.0,6.0,1.0,7700.0,128440.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.027522935779816515,0,östermalm,central,5425907.446153847,,-0.36492890995260663
Njurundagatan 8,1495000.0,32.0,1.0,1.0,2415.0,46719.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.03125,0,råcksta,vällingby,5425907.446153847,,-0.36492890995260663
"Älvkarleövägen 2, 1 tr",3195000.0,44.2,2.0,1.0,3553.0,72285.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,81364.11889596604,0.04524886877828054,0,hjorthagen,central,5425907.446153847,,-0.36492890995260663
