link,exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,location,has_elevator,has_balcony,latitude,longitude,date,main_neighborhood,sub_neighborhood,year,month,season,rooms_per_sqm,is_central,months_since_sale,location_avg_price_per_sqm,location_avg_price_per_sqm_sub,price_to_income_ratio,log_size,log_price_per_sqm,log_monthly_fee,seasonal_price_trend,price_change_pct,monthly_price_change,predicted_price,price_delta
https://www.hemnet.se/bostad/lagenhet-2rum-ostermalm-stockholms-kommun-nybrogatan-85-21410070,Nybrogatan 85,5950000,44.0,2.0,2,2144.0,135227.27272727274,"Östermalm, Stockholms kommun",False,False,,,2024-09-02 08:49:13.745573,östermalm,central,2024,9,4,0.045454545454545456,0,0.49277266754270693,124571.30769854224,76758.71351259395,47.76380781358393,3.8066624897703196,11.814719538534192,7.6708948313621175,77524.84182798317,,0.9067489730567821,-6525835.724889399,-209.67791134267895
https://www.hemnet.se/bostad/lagenhet-3rum-kungsholmen-stockholms-kommun-svarvargatan-7-21410050,Svarvargatan 7,8950000,93.0,3.0,1,5191.0,96236.55913978495,"Kungsholmen, Stockholms kommun",True,False,,,2024-09-16 08:49:13.745573,kungsholmen,central,2024,9,4,0.03225806451612903,0,0.0328515111695138,95400.3342479712,76758.71351259395,93.81518493149653,4.543294782270004,11.474574988105248,8.554874258383926,77524.84182798317,,0.9067489730567821,-10218570.926541142,-214.1739768328619
"https://www.hemnet.se/bostad/lagenhet-2rum-kungsholmen-kungsholms-strand-stockholms-kommun-kronobergsgatan-28,-2tr-21410080",Kronobergsgatan 28,6500000,65.0,2.0,2,4370.0,100000.0,"Kungsholmen - Kungsholms strand, Stockholms kommun",True,True,,,2024-08-25 08:49:13.745573,kungsholmen,kungsholms strand,2024,8,3,0.03076923076923077,0,0.7555847568988173,95400.3342479712,,68.13393319047233,4.189654742026425,11.51293546492023,8.382747094863314,77036.65097520345,,-0.46946677415226534,-7392483.39326797,-213.73051374258418
"https://www.hemnet.se/bostad/lagenhet-1,5rum-vasastan-stockholms-kommun-radmansgatan-75-21410087",Rådmansgatan 75,3795000,35.0,1.5,6,3171.0,108428.57142857143,"Vasastan, Stockholms kommun",True,False,,,2024-09-11 08:49:13.745573,vasastan,central,2024,9,4,0.04285714285714286,0,0.19710906701708278,110199.03490104647,76758.71351259395,34.43768816494383,3.58351893845611,11.593856129941322,8.06211758275474,77524.84182798317,,0.9067489730567821,-4239818.775233068,-211.72117984803867
"https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-roda-bergen-stockholms-kommun-torsgatan-74,-3tr-21410075",Torsgatan 74,4650000,52.0,2.0,3,4437.0,89423.07692307692,"Vasastan - Röda Bergen, Stockholms kommun",True,False,,,2024-09-11 08:49:13.745573,vasastan,röda bergen,2024,9,4,0.038461538461538464,0,0.19710906701708278,110199.03490104647,101734.57806611418,42.1963768028956,3.970291913552122,11.401145241715284,8.39795910349254,77524.84182798317,,0.9067489730567821,-5247501.686100383,-212.84949862581465
https://www.hemnet.se/bostad/lagenhet-2rum-gardet-stockholms-kommun-smedsbacksgatan-18-21410153,Smedsbacksgatan 18,3195000,33.0,2.0,5,2431.0,96818.18181818182,"Gärdet, Stockholms kommun",False,False,,,2024-08-26 08:49:13.745573,gärdet,central,2024,8,3,0.06060606060606061,0,0.7227332457293035,101969.7935693269,76758.71351259395,31.332808355915652,3.5263605246161616,11.48060041291245,7.796469243086058,77036.65097520345,,-0.46946677415226534,-3537096.1304855943,-210.70723413100453
https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-stockholms-kommun-kapellgrand-6-21410193,Kapellgränd 6,9000000,67.0,2.0,3,4348.0,134328.35820895524,"Södermalm, Stockholms kommun",True,True,,,2024-08-22 08:49:13.745573,södermalm,central,2024,8,3,0.029850746268656716,0,0.8541392904073587,94305.73479728837,76758.71351259395,95.43428105772823,4.219507705176107,11.808049960326262,8.37770121259764,77036.65097520345,,-0.46946677415226534,-10332964.195866691,-214.81071328740765
https://www.hemnet.se/bostad/lagenhet-4rum-sodermalm-stockholms-kommun-ringvagen-41a-21400656,Ringvägen 41A,7450000,86.0,4.0,1,4119.0,86627.90697674418,"Södermalm, Stockholms kommun",True,True,,,2024-09-06 08:49:13.745573,södermalm,central,2024,9,4,0.046511627906976744,0,0.36136662286465177,94305.73479728837,76758.71351259395,78.99837709778615,4.465908118654584,11.369388837659768,8.323608442343572,77524.84182798317,,0.9067489730567821,-8267161.167080872,-210.9686062695419
https://www.hemnet.se/bostad/lagenhet-2rum-ostermalm-stockholms-kommun-wittstocksgatan-28-21410265,Wittstocksgatan 28,6950000,58.0,2.0,3,1175.0,119827.58620689655,"Östermalm, Stockholms kommun",True,False,,,2024-09-15 08:49:13.745573,östermalm,central,2024,9,4,0.034482758620689655,0,0.0657030223390276,124571.30769854224,76758.71351259395,55.79133853855602,4.07753744390572,11.693817552283475,7.069874128458572,77524.84182798317,,0.9067489730567821,-7679518.302839672,-210.49666622790895
https://www.hemnet.se/bostad/lagenhet-3rum-vasastan-stockholms-kommun-hagagatan-18-21410052,Hagagatan 18,7950000,70.0,3.0,3,5916.0,113571.42857142857,"Vasastan, Stockholms kommun",False,True,,,2024-08-20 08:49:13.745573,vasastan,central,2024,8,3,0.04285714285714286,0,0.9198423127463863,110199.03490104647,76758.71351259395,72.14219259849894,4.2626798770413155,11.640196049573838,8.685584842676693,77036.65097520345,,-0.46946677415226534,-8694402.910073573,-209.36355861727765
